ruleId,line,alert_count,file_length,density,label
java/stack-trace-exposure,138,9,163,0.05521472392638037,1
java/stack-trace-exposure,144,9,163,0.05521472392638037,1
java/stack-trace-exposure,150,9,163,0.05521472392638037,1
java/stack-trace-exposure,156,9,163,0.05521472392638037,1
java/stack-trace-exposure,135,3,139,0.02158273381294964,1
java/stack-trace-exposure,134,3,138,0.021739130434782608,1
java/stack-trace-exposure,112,1,116,0.008620689655172414,0
java/stack-trace-exposure,111,3,115,0.02608695652173913,1
java/stack-trace-exposure,133,7,187,0.0374331550802139,0
java/stack-trace-exposure,139,7,187,0.0374331550802139,0
java/stack-trace-exposure,145,7,187,0.0374331550802139,0
java/stack-trace-exposure,151,7,187,0.0374331550802139,0
java/stack-trace-exposure,157,7,187,0.0374331550802139,0
java/stack-trace-exposure,163,7,187,0.0374331550802139,0
java/stack-trace-exposure,115,3,149,0.020134228187919462,0
java/stack-trace-exposure,121,3,149,0.020134228187919462,0
java/stack-trace-exposure,126,1,141,0.0070921985815602835,0
java/stack-trace-exposure,125,4,150,0.02666666666666667,1
java/stack-trace-exposure,125,4,143,0.027972027972027972,1
java/stack-trace-exposure,116,9,167,0.05389221556886228,1
java/stack-trace-exposure,122,9,167,0.05389221556886228,1
java/stack-trace-exposure,128,9,167,0.05389221556886228,1
java/stack-trace-exposure,134,9,167,0.05389221556886228,1
java/stack-trace-exposure,140,9,167,0.05389221556886228,1
java/stack-trace-exposure,146,9,167,0.05389221556886228,1
java/stack-trace-exposure,114,10,174,0.05747126436781609,1
java/stack-trace-exposure,120,10,174,0.05747126436781609,1
java/stack-trace-exposure,126,10,174,0.05747126436781609,1
java/stack-trace-exposure,132,10,174,0.05747126436781609,1
java/stack-trace-exposure,138,10,174,0.05747126436781609,1
java/stack-trace-exposure,144,10,174,0.05747126436781609,1
java/stack-trace-exposure,150,10,174,0.05747126436781609,1
java/stack-trace-exposure,114,9,189,0.047619047619047616,1
java/stack-trace-exposure,120,9,189,0.047619047619047616,1
java/stack-trace-exposure,126,9,189,0.047619047619047616,1
java/stack-trace-exposure,132,9,189,0.047619047619047616,1
java/stack-trace-exposure,138,9,189,0.047619047619047616,1
java/stack-trace-exposure,144,9,189,0.047619047619047616,1
java/stack-trace-exposure,150,9,189,0.047619047619047616,1
java/stack-trace-exposure,119,3,134,0.022388059701492536,1
java/stack-trace-exposure,111,2,129,0.015503875968992248,0
java/stack-trace-exposure,110,4,128,0.03125,1
java/stack-trace-exposure,120,3,141,0.02127659574468085,0
java/stack-trace-exposure,120,2,140,0.014285714285714285,0
java/stack-trace-exposure,126,9,180,0.05,1
java/stack-trace-exposure,132,9,180,0.05,1
java/stack-trace-exposure,138,9,180,0.05,1
java/stack-trace-exposure,144,9,180,0.05,1
java/stack-trace-exposure,150,9,180,0.05,1
java/stack-trace-exposure,156,9,180,0.05,1
java/stack-trace-exposure,110,3,141,0.02127659574468085,0
java/stack-trace-exposure,116,3,141,0.02127659574468085,0
java/stack-trace-exposure,110,3,134,0.022388059701492536,0
java/stack-trace-exposure,116,3,134,0.022388059701492536,0
java/stack-trace-exposure,129,4,149,0.026845637583892617,1
java/stack-trace-exposure,129,4,163,0.024539877300613498,1
java/stack-trace-exposure,121,2,155,0.012903225806451613,0
java/stack-trace-exposure,120,4,135,0.02962962962962963,1
java/stack-trace-exposure,120,4,135,0.02962962962962963,1
java/stack-trace-exposure,120,3,140,0.02142857142857143,1
java/stack-trace-exposure,130,3,152,0.019736842105263157,0
java/stack-trace-exposure,120,7,174,0.040229885057471264,0
java/stack-trace-exposure,126,7,174,0.040229885057471264,0
java/stack-trace-exposure,132,7,174,0.040229885057471264,0
java/stack-trace-exposure,138,7,174,0.040229885057471264,0
java/stack-trace-exposure,144,7,174,0.040229885057471264,0
java/stack-trace-exposure,150,7,174,0.040229885057471264,0
java/stack-trace-exposure,116,9,175,0.05142857142857143,1
java/stack-trace-exposure,122,9,175,0.05142857142857143,1
java/stack-trace-exposure,128,9,175,0.05142857142857143,1
java/stack-trace-exposure,134,9,175,0.05142857142857143,1
java/stack-trace-exposure,140,9,175,0.05142857142857143,1
java/stack-trace-exposure,146,9,175,0.05142857142857143,1
java/stack-trace-exposure,152,9,175,0.05142857142857143,1
java/stack-trace-exposure,116,10,189,0.05291005291005291,1
java/stack-trace-exposure,122,10,189,0.05291005291005291,1
java/stack-trace-exposure,128,10,189,0.05291005291005291,1
java/stack-trace-exposure,134,10,189,0.05291005291005291,1
java/stack-trace-exposure,140,10,189,0.05291005291005291,1
java/stack-trace-exposure,146,10,189,0.05291005291005291,1
java/stack-trace-exposure,152,10,189,0.05291005291005291,1
java/stack-trace-exposure,121,4,146,0.0273972602739726,1
java/stack-trace-exposure,113,2,128,0.015625,0
java/stack-trace-exposure,113,2,133,0.015037593984962405,0
java/stack-trace-exposure,122,2,158,0.012658227848101266,0
java/stack-trace-exposure,113,7,161,0.043478260869565216,0
java/stack-trace-exposure,119,7,161,0.043478260869565216,0
java/stack-trace-exposure,125,7,161,0.043478260869565216,0
java/stack-trace-exposure,131,7,161,0.043478260869565216,0
java/stack-trace-exposure,137,7,161,0.043478260869565216,0
java/stack-trace-exposure,143,7,161,0.043478260869565216,0
java/stack-trace-exposure,113,7,167,0.041916167664670656,0
java/stack-trace-exposure,119,7,167,0.041916167664670656,0
java/stack-trace-exposure,125,7,167,0.041916167664670656,0
java/stack-trace-exposure,131,7,167,0.041916167664670656,0
java/stack-trace-exposure,137,7,167,0.041916167664670656,0
java/stack-trace-exposure,143,7,167,0.041916167664670656,0
java/stack-trace-exposure,114,4,129,0.031007751937984496,1
java/stack-trace-exposure,114,4,132,0.030303030303030304,1
java/stack-trace-exposure,105,4,121,0.03305785123966942,1
java/stack-trace-exposure,115,9,173,0.05202312138728324,1
java/stack-trace-exposure,121,9,173,0.05202312138728324,1
java/stack-trace-exposure,127,9,173,0.05202312138728324,1
java/stack-trace-exposure,133,9,173,0.05202312138728324,1
java/stack-trace-exposure,139,9,173,0.05202312138728324,1
java/stack-trace-exposure,145,9,173,0.05202312138728324,1
java/stack-trace-exposure,115,8,184,0.043478260869565216,1
java/stack-trace-exposure,121,8,184,0.043478260869565216,1
java/stack-trace-exposure,127,8,184,0.043478260869565216,1
java/stack-trace-exposure,133,8,184,0.043478260869565216,1
java/stack-trace-exposure,139,8,184,0.043478260869565216,1
java/stack-trace-exposure,145,8,184,0.043478260869565216,1
java/stack-trace-exposure,117,7,166,0.04216867469879518,0
java/stack-trace-exposure,123,7,166,0.04216867469879518,0
java/stack-trace-exposure,129,7,166,0.04216867469879518,0
java/stack-trace-exposure,135,7,166,0.04216867469879518,0
java/stack-trace-exposure,141,7,166,0.04216867469879518,0
java/stack-trace-exposure,147,7,166,0.04216867469879518,0
java/stack-trace-exposure,113,10,174,0.05747126436781609,1
java/stack-trace-exposure,119,10,174,0.05747126436781609,1
java/stack-trace-exposure,125,10,174,0.05747126436781609,1
java/stack-trace-exposure,131,10,174,0.05747126436781609,1
java/stack-trace-exposure,137,10,174,0.05747126436781609,1
java/stack-trace-exposure,143,10,174,0.05747126436781609,1
java/stack-trace-exposure,149,10,174,0.05747126436781609,1
java/stack-trace-exposure,99,3,130,0.023076923076923078,0
java/stack-trace-exposure,105,3,130,0.023076923076923078,0
java/stack-trace-exposure,118,4,133,0.03007518796992481,1
java/stack-trace-exposure,118,4,138,0.028985507246376812,1
java/stack-trace-exposure,110,1,130,0.007692307692307693,0
java/stack-trace-exposure,109,4,130,0.03076923076923077,1
java/stack-trace-exposure,123,9,198,0.045454545454545456,1
java/stack-trace-exposure,129,9,198,0.045454545454545456,1
java/stack-trace-exposure,135,9,198,0.045454545454545456,1
java/stack-trace-exposure,141,9,198,0.045454545454545456,1
java/stack-trace-exposure,147,9,198,0.045454545454545456,1
java/stack-trace-exposure,153,9,198,0.045454545454545456,1
java/stack-trace-exposure,159,9,198,0.045454545454545456,1
java/stack-trace-exposure,109,3,134,0.022388059701492536,0
java/stack-trace-exposure,115,3,134,0.022388059701492536,0
java/stack-trace-exposure,120,2,136,0.014705882352941176,0
java/stack-trace-exposure,129,2,149,0.013422818791946308,0
java/stack-trace-exposure,113,9,181,0.049723756906077346,1
java/stack-trace-exposure,119,9,181,0.049723756906077346,1
java/stack-trace-exposure,125,9,181,0.049723756906077346,1
java/stack-trace-exposure,131,9,181,0.049723756906077346,1
java/stack-trace-exposure,137,9,181,0.049723756906077346,1
java/stack-trace-exposure,143,9,181,0.049723756906077346,1
java/stack-trace-exposure,115,7,168,0.041666666666666664,0
java/stack-trace-exposure,121,7,168,0.041666666666666664,0
java/stack-trace-exposure,127,7,168,0.041666666666666664,0
java/stack-trace-exposure,133,7,168,0.041666666666666664,0
java/stack-trace-exposure,139,7,168,0.041666666666666664,0
java/stack-trace-exposure,145,7,168,0.041666666666666664,0
java/stack-trace-exposure,115,7,181,0.03867403314917127,0
java/stack-trace-exposure,121,7,181,0.03867403314917127,0
java/stack-trace-exposure,127,7,181,0.03867403314917127,0
java/stack-trace-exposure,133,7,181,0.03867403314917127,0
java/stack-trace-exposure,139,7,181,0.03867403314917127,0
java/stack-trace-exposure,145,7,181,0.03867403314917127,0
java/stack-trace-exposure,111,10,175,0.05714285714285714,1
java/stack-trace-exposure,117,10,175,0.05714285714285714,1
java/stack-trace-exposure,123,10,175,0.05714285714285714,1
java/stack-trace-exposure,129,10,175,0.05714285714285714,1
java/stack-trace-exposure,135,10,175,0.05714285714285714,1
java/stack-trace-exposure,141,10,175,0.05714285714285714,1
java/stack-trace-exposure,147,10,175,0.05714285714285714,1
java/stack-trace-exposure,111,10,166,0.060240963855421686,1
java/stack-trace-exposure,117,10,166,0.060240963855421686,1
java/stack-trace-exposure,123,10,166,0.060240963855421686,1
java/stack-trace-exposure,129,10,166,0.060240963855421686,1
java/stack-trace-exposure,135,10,166,0.060240963855421686,1
java/stack-trace-exposure,141,10,166,0.060240963855421686,1
java/stack-trace-exposure,147,10,166,0.060240963855421686,1
java/stack-trace-exposure,97,3,131,0.022900763358778626,0
java/stack-trace-exposure,103,3,131,0.022900763358778626,0
java/stack-trace-exposure,116,4,134,0.029850746268656716,1
java/stack-trace-exposure,108,2,129,0.015503875968992248,0
java/stack-trace-exposure,108,2,126,0.015873015873015872,0
java/stack-trace-exposure,107,4,127,0.031496062992125984,1
java/stack-trace-exposure,115,7,164,0.042682926829268296,0
java/stack-trace-exposure,121,7,164,0.042682926829268296,0
java/stack-trace-exposure,127,7,164,0.042682926829268296,0
java/stack-trace-exposure,133,7,164,0.042682926829268296,0
java/stack-trace-exposure,139,7,164,0.042682926829268296,0
java/stack-trace-exposure,145,7,164,0.042682926829268296,0
java/stack-trace-exposure,115,7,162,0.043209876543209874,0
java/stack-trace-exposure,121,7,162,0.043209876543209874,0
java/stack-trace-exposure,127,7,162,0.043209876543209874,0
